@relation training

@attribute 'a' numeric
@attribute 'and' numeric
@attribute 'of' numeric
@attribute 'the' numeric
@attribute 'to' numeric
@attribute ',' numeric
@attribute gender {male,female}

@data
0.0441334768568,0.0236813778256,0.0312163616792,0.021528525296,0.0344456404736,0.037674919268,female
0.0342465753425,0.0185909980431,0.0264187866928,0.0185909980431,0.0352250489237,0.0313111545988,female
0.0451612903226,0.0193548387097,0.0322580645161,0.0258064516129,0.047311827957,0.0247311827957,female
0.0508474576271,0.00912646675359,0.0352020860495,0.0247718383312,0.0417209908735,0.0312907431551,female
0.0325581395349,0.0093023255814,0.0220930232558,0.0302325581395,0.05,0.0127906976744,female
0.0498409331919,0.0286320254507,0.0296924708378,0.0233297985154,0.0466595970308,0.0307529162248,female
0.0464601769912,0.0110619469027,0.0243362831858,0.0243362831858,0.0530973451327,0.0143805309735,female
0.0483162518302,0.0102489019034,0.0146412884334,0.00878477306003,0.0541727672035,0.0263543191801,female
0.0315638450502,0.0286944045911,0.0186513629842,0.0315638450502,0.0674318507891,0.0286944045911,female
0.0480446927374,0.0167597765363,0.0301675977654,0.0201117318436,0.0368715083799,0.0312849162011,female
0.0422125181951,0.0160116448326,0.0305676855895,0.0291120815138,0.0509461426492,0.0131004366812,female
0.0451713395639,0.018691588785,0.0171339563863,0.0389408099688,0.0514018691589,0.0202492211838,female
0.0421263791374,0.0140421263791,0.0320962888666,0.0220661985958,0.0481444332999,0.0280842527583,female
0.0196078431373,0.0213903743316,0.030303030303,0.0213903743316,0.0516934046346,0.0267379679144,female
0.0418848167539,0.0261780104712,0.0349040139616,0.0349040139616,0.043630017452,0.0244328097731,female
0.0287206266319,0.0117493472585,0.0169712793734,0.0352480417755,0.0522193211488,0.0365535248042,female
0.0319926873857,0.0137111517367,0.026508226691,0.0283363802559,0.0475319926874,0.0310786106033,female
0.0314026517795,0.0139567341242,0.0300069783671,0.0258199581298,0.0607117934403,0.0251221214236,female
0.0427135678392,0.0226130653266,0.0201005025126,0.0175879396985,0.0326633165829,0.0201005025126,female
0.036308623298,0.0166414523449,0.0272314674735,0.0234493192133,0.0468986384266,0.0408472012103,female
0.0393479482856,0.026419336706,0.0241708825183,0.0286677908938,0.0393479482856,0.0236087689713,female
0.0503067484663,0.0233128834356,0.0171779141104,0.0319018404908,0.038036809816,0.0319018404908,female
0.0528571428571,0.00714285714286,0.0285714285714,0.0371428571429,0.0528571428571,0.0271428571429,female
0.0517799352751,0.024811218986,0.049622437972,0.0237324703344,0.042071197411,0.0215749730313,female
0.0459183673469,0.0183673469388,0.0224489795918,0.0204081632653,0.0418367346939,0.0316326530612,female
0.042071197411,0.0129449838188,0.0194174757282,0.0226537216828,0.0404530744337,0.0210355987055,female
0.0231822971549,0.0115911485774,0.0221285563751,0.041095890411,0.0558482613277,0.0263435194942,female
0.0438729198185,0.00756429652042,0.0272314674735,0.0302571860817,0.0635400907716,0.0332829046899,female
0.0380090497738,0.0171945701357,0.0280542986425,0.0180995475113,0.0307692307692,0.0307692307692,female
0.0213903743316,0.0106951871658,0.0106951871658,0.0106951871658,0.0641711229947,0.0374331550802,female
0.0314341846758,0.0294695481336,0.0255402750491,0.0432220039293,0.0589390962672,0.0255402750491,female
0.0349112426036,0.0165680473373,0.0325443786982,0.0195266272189,0.0473372781065,0.0284023668639,female
0.0401854714065,0.0185471406491,0.0231839258114,0.0247295208655,0.0556414219474,0.0262751159196,female
0.0332922318126,0.0160295930949,0.0283600493218,0.0271270036991,0.0727496917386,0.0369913686806,female
0.0541727672035,0.0234260614934,0.0351390922401,0.0248901903367,0.0483162518302,0.0351390922401,female
0.0466717674063,0.0206579954093,0.0229533282326,0.0306044376435,0.0596786534047,0.0283091048202,female
0.0311653116531,0.0176151761518,0.029810298103,0.0271002710027,0.0406504065041,0.0230352303523,female
0.0407055630936,0.0189959294437,0.0271370420624,0.0257801899593,0.0597014925373,0.0203527815468,female
0.0437044745057,0.0124869927159,0.0364203954214,0.0280957336108,0.0530697190427,0.0249739854318,female
0.0294117647059,0.022491349481,0.0155709342561,0.0173010380623,0.0501730103806,0.0363321799308,female
0.0364826941066,0.0130963517306,0.0130963517306,0.022450888681,0.0533208606174,0.021515434986,female
0.0255813953488,0.0232558139535,0.0186046511628,0.0209302325581,0.0441860465116,0.0209302325581,female
0.0317965023847,0.0143084260731,0.0286168521463,0.0302066772655,0.0683624801272,0.027027027027,female
0.0515222482436,0.0152224824356,0.016393442623,0.0304449648712,0.059718969555,0.0152224824356,female
0.0331632653061,0.0178571428571,0.0229591836735,0.0293367346939,0.0484693877551,0.015306122449,female
0.0446685878963,0.0158501440922,0.0259365994236,0.0244956772334,0.0561959654179,0.0432276657061,female
0.0441988950276,0.017955801105,0.0262430939227,0.0220994475138,0.0372928176796,0.0303867403315,female
0.0331753554502,0.0315955766193,0.0331753554502,0.0205371248025,0.0410742496051,0.0205371248025,female
0.0421286031042,0.0210643015521,0.0321507760532,0.0221729490022,0.0443458980044,0.0277161862528,female
0.0440816326531,0.0277551020408,0.0163265306122,0.0261224489796,0.0465306122449,0.0244897959184,female
0.0511182108626,0.0287539936102,0.0191693290735,0.0159744408946,0.0223642172524,0.0351437699681,female
0.03582395087,0.0204708290686,0.0266120777892,0.0194472876151,0.03582395087,0.0450358239509,female
0.0318379160637,0.0159189580318,0.0159189580318,0.0231548480463,0.0448625180897,0.0217076700434,female
0.0496141124587,0.0143329658214,0.0352811466373,0.0242557883131,0.0396912899669,0.0209481808159,female
0.0399408284024,0.0177514792899,0.0118343195266,0.0310650887574,0.0665680473373,0.0221893491124,female
0.0361173814898,0.0180586907449,0.0180586907449,0.0270880361174,0.020316027088,0.0248306997743,female
0.0301369863014,0.0178082191781,0.0369863013699,0.027397260274,0.0520547945205,0.0150684931507,female
0.041095890411,0.0205479452055,0.0308219178082,0.041095890411,0.0684931506849,0.0256849315068,female
0.055469953775,0.0169491525424,0.0292758089368,0.0277349768875,0.0292758089368,0.0323574730354,female
0.0390625,0.025,0.034375,0.021875,0.034375,0.0421875,female
0.0485584218513,0.0136570561457,0.0227617602428,0.0182094081942,0.0257966616085,0.0227617602428,female
0.0439453125,0.015625,0.033203125,0.029296875,0.048828125,0.03515625,female
0.046,0.016,0.024,0.029,0.05,0.03,female
0.0257452574526,0.0189701897019,0.0108401084011,0.020325203252,0.0447154471545,0.0311653116531,female
0.0291438979964,0.0218579234973,0.0245901639344,0.0245901639344,0.0446265938069,0.0327868852459,female
0.0399692544197,0.0146041506533,0.0307455803228,0.021521906226,0.0568793235972,0.0276710222905,female
0.0278969957082,0.0182403433476,0.024678111588,0.0160944206009,0.0418454935622,0.0407725321888,female
0.0352846832398,0.0264635124298,0.0240577385726,0.0232558139535,0.0344827586207,0.0248596631917,female
0.0371075166508,0.0218839200761,0.0275927687916,0.022835394862,0.0447193149382,0.0313986679353,female
0.0341614906832,0.0155279503106,0.0201863354037,0.0217391304348,0.0372670807453,0.0248447204969,female
0.0282051282051,0.0153846153846,0.0230769230769,0.0294871794872,0.0461538461538,0.0230769230769,female
0.0449029126214,0.0242718446602,0.0182038834951,0.0327669902913,0.0449029126214,0.0254854368932,female
0.034188034188,0.01221001221,0.018315018315,0.020757020757,0.045177045177,0.03663003663,female
0.03125,0.0162037037037,0.0219907407407,0.0185185185185,0.0381944444444,0.0266203703704,female
0.0482954545455,0.00568181818182,0.0170454545455,0.0255681818182,0.0369318181818,0.0482954545455,female
0.0417633410673,0.0232018561485,0.030162412993,0.0197215777262,0.0417633410673,0.0406032482599,female
0.040350877193,0.0140350877193,0.0184210526316,0.0271929824561,0.0535087719298,0.0289473684211,female
0.0430555555556,0.00833333333333,0.0222222222222,0.025,0.0569444444444,0.0291666666667,female
0.0387984981227,0.0125156445557,0.0225281602003,0.0287859824781,0.0475594493116,0.0237797246558,female
0.0569210866753,0.0181112548512,0.0349288486417,0.0284605433376,0.0413971539457,0.0297542043984,female
0.0434782608696,0.0155279503106,0.0357142857143,0.0155279503106,0.0388198757764,0.0248447204969,female
0.0640809443508,0.0236087689713,0.0185497470489,0.0320404721754,0.0252951096121,0.0185497470489,female
0.0387878787879,0.0157575757576,0.0193939393939,0.0145454545455,0.0254545454545,0.0278787878788,female
0.0461144321093,0.0187873612297,0.0341588385995,0.0264730999146,0.0461144321093,0.0375747224594,female
0.0407830342577,0.0228384991843,0.0277324632953,0.0179445350734,0.0326264274062,0.0375203915171,female
0.0488997555012,0.0122249388753,0.0220048899756,0.0293398533007,0.0293398533007,0.0342298288509,female
0.0330969267139,0.0118203309693,0.0330969267139,0.0449172576832,0.0661938534279,0.0212765957447,female
0.0388639760837,0.0119581464873,0.0328849028401,0.0149476831091,0.0254110612855,0.0403587443946,female
0.0494791666667,0.01953125,0.03515625,0.0247395833333,0.03515625,0.03125,female
0.0475482912333,0.0252600297177,0.0193164933135,0.0297176820208,0.0534918276374,0.0312035661218,female
0.0541813898704,0.0164899882214,0.0341578327444,0.017667844523,0.037691401649,0.0235571260306,female
0.047619047619,0.00877192982456,0.0187969924812,0.0300751879699,0.0288220551378,0.0263157894737,female
0.0410447761194,0.0223880597015,0.0323383084577,0.0286069651741,0.0534825870647,0.021144278607,female
0.0461828463713,0.0216776625825,0.0235626767201,0.0188501413761,0.0395852968897,0.0329877474081,female
0.0324825986079,0.0185614849188,0.0162412993039,0.0185614849188,0.0116009280742,0.0348027842227,female
0.0422322775264,0.0226244343891,0.0331825037707,0.025641025641,0.0226244343891,0.0180995475113,female
0.0290135396518,0.0193423597679,0.0154738878143,0.0328820116054,0.0406189555126,0.0328820116054,female
0.0400534045394,0.022696929239,0.024699599466,0.0340453938585,0.0473965287049,0.0267022696929,female
0.0406719717065,0.0176834659593,0.0362511052166,0.0362511052166,0.0565870910698,0.0176834659593,female
0.0358890701468,0.0179445350734,0.0358890701468,0.021207177814,0.0522022838499,0.0244698205546,female
0.0515021459227,0.0114449213162,0.0228898426323,0.0185979971388,0.0629470672389,0.0286123032904,female
0.0373134328358,0.021144278607,0.0286069651741,0.0348258706468,0.0360696517413,0.0323383084577,female
0.0586552217454,0.0128755364807,0.0371959942775,0.0157367668097,0.0400572246066,0.0200286123033,female
0.0444915254237,0.0254237288136,0.0254237288136,0.0169491525424,0.0254237288136,0.0254237288136,female
0.0337209302326,0.0255813953488,0.0232558139535,0.0360465116279,0.0523255813953,0.0220930232558,female
0.0248538011696,0.0175438596491,0.0204678362573,0.0336257309942,0.0423976608187,0.0219298245614,female
0.0393617021277,0.0191489361702,0.0255319148936,0.018085106383,0.0414893617021,0.0148936170213,female
0.0316622691293,0.023746701847,0.0,0.0343007915567,0.0448548812665,0.0263852242744,female
0.0417940876656,0.0224260958206,0.0346585117227,0.0275229357798,0.0468909276249,0.0305810397554,female
0.0294117647059,0.0275735294118,0.0330882352941,0.0367647058824,0.0330882352941,0.0386029411765,female
0.044262295082,0.0114754098361,0.027868852459,0.0245901639344,0.0508196721311,0.0196721311475,female
0.0453563714903,0.0215982721382,0.0302375809935,0.0237580993521,0.036717062635,0.0269978401728,female
0.0255319148936,0.0202127659574,0.0276595744681,0.0255319148936,0.0457446808511,0.0212765957447,female
0.0329835082459,0.0134932533733,0.0209895052474,0.0314842578711,0.0494752623688,0.0299850074963,female
0.0349726775956,0.024043715847,0.0273224043716,0.0109289617486,0.0448087431694,0.0284153005464,female
0.0285261489699,0.0158478605388,0.0253565768621,0.0190174326466,0.0459587955626,0.0380348652932,female
0.0298047276465,0.0174717368962,0.0174717368962,0.0184994861254,0.0472764645427,0.0349434737924,female
0.0320945945946,0.0236486486486,0.0152027027027,0.0304054054054,0.0371621621622,0.0253378378378,female
0.0298889837746,0.0102476515798,0.0222032450897,0.0162254483348,0.0418445772844,0.0273270708796,female
0.0502092050209,0.0230125523013,0.0230125523013,0.0230125523013,0.0481171548117,0.0355648535565,female
0.0477707006369,0.031847133758,0.0175159235669,0.0270700636943,0.0509554140127,0.0254777070064,female
0.039156626506,0.0225903614458,0.0210843373494,0.0286144578313,0.0512048192771,0.019578313253,female
0.0484429065744,0.022491349481,0.0346020761246,0.022491349481,0.038062283737,0.0207612456747,female
0.0404354587869,0.0225505443235,0.0171073094868,0.0241057542768,0.0326594090202,0.0194401244168,female
0.042349726776,0.0150273224044,0.0382513661202,0.0177595628415,0.0450819672131,0.0273224043716,female
0.0387858347386,0.0185497470489,0.0337268128162,0.0286677908938,0.0421585160202,0.0185497470489,female
0.045643153527,0.0176348547718,0.0259336099585,0.0290456431535,0.054979253112,0.0217842323651,female
0.0363321799308,0.0242214532872,0.0294117647059,0.0190311418685,0.0346020761246,0.0294117647059,female
0.0283783783784,0.00540540540541,0.0162162162162,0.0243243243243,0.0391891891892,0.0283783783784,female
0.0420792079208,0.0173267326733,0.0235148514851,0.0148514851485,0.0173267326733,0.0346534653465,female
0.0437756497948,0.0191518467852,0.0410396716826,0.0123119015048,0.0328317373461,0.0341997264022,female
0.0402298850575,0.0129310344828,0.0272988505747,0.0287356321839,0.0445402298851,0.0373563218391,female
0.0448430493274,0.0239162929746,0.0224215246637,0.034379671151,0.0538116591928,0.0298953662182,female
0.0600858369099,0.0118025751073,0.0332618025751,0.0236051502146,0.0354077253219,0.024678111588,female
0.046676096181,0.026874115983,0.031117397454,0.021216407355,0.045261669024,0.032531824611,female
0.0360144057623,0.00960384153661,0.0144057623049,0.0324129651861,0.046818727491,0.0240096038415,female
0.0302066772655,0.0111287758347,0.0222575516693,0.0365659777424,0.0508744038156,0.0143084260731,female
0.0394160583942,0.0131386861314,0.0306569343066,0.021897810219,0.0379562043796,0.0262773722628,female
0.0178861788618,0.00813008130081,0.0227642276423,0.0178861788618,0.050406504065,0.0276422764228,female
0.0399137001079,0.0140237324703,0.0215749730313,0.0269687162891,0.0550161812298,0.0226537216828,female
0.0325476992144,0.0213243546577,0.020202020202,0.0224466891134,0.040404040404,0.0258136924804,female
0.0375939849624,0.0350877192982,0.0175438596491,0.0200501253133,0.0401002506266,0.0225563909774,female
0.0443262411348,0.0195035460993,0.0460992907801,0.031914893617,0.0425531914894,0.031914893617,female
0.0324963072378,0.0162481536189,0.0428360413589,0.0324963072378,0.0516986706056,0.0251107828656,female
0.0367088607595,0.0113924050633,0.0253164556962,0.0303797468354,0.0493670886076,0.0215189873418,female
0.020253164557,0.0126582278481,0.0177215189873,0.0303797468354,0.0506329113924,0.0303797468354,female
0.0209267563528,0.0179372197309,0.0254110612855,0.0194319880419,0.0523168908819,0.0313901345291,female
0.0384615384615,0.0138461538462,0.0292307692308,0.0138461538462,0.0415384615385,0.0276923076923,female
0.0400667779633,0.0333889816361,0.0217028380634,0.0200333889816,0.0400667779633,0.0233722871452,female
0.0452380952381,0.0119047619048,0.0261904761905,0.0190476190476,0.0404761904762,0.0261904761905,female
0.0498442367601,0.0342679127726,0.0249221183801,0.018691588785,0.0498442367601,0.018691588785,female
0.0348360655738,0.016393442623,0.0266393442623,0.0245901639344,0.0430327868852,0.0245901639344,female
0.0333333333333,0.0125,0.00833333333333,0.0125,0.025,0.0291666666667,female
0.0462962962963,0.0203703703704,0.0185185185185,0.0240740740741,0.0462962962963,0.0148148148148,female
0.0310262529833,0.0119331742243,0.0238663484487,0.0286396181384,0.054892601432,0.0310262529833,female
0.0460652591171,0.00959692898273,0.0403071017274,0.021113243762,0.042226487524,0.0134357005758,female
0.0505200594354,0.0133729569094,0.0297176820208,0.0118870728083,0.0564635958395,0.0252600297177,female
0.034398034398,0.012285012285,0.034398034398,0.029484029484,0.044226044226,0.034398034398,female
0.0426439232409,0.0127931769723,0.0383795309168,0.0191897654584,0.0490405117271,0.0106609808102,female
0.0491803278689,0.0184426229508,0.0225409836066,0.0204918032787,0.0409836065574,0.0450819672131,female
0.05,0.016,0.042,0.02,0.034,0.034,female
0.0438596491228,0.0175438596491,0.015350877193,0.0263157894737,0.0482456140351,0.0285087719298,female
0.0324543610548,0.0243407707911,0.0324543610548,0.0202839756592,0.0405679513185,0.0243407707911,female
0.0309734513274,0.0176991150442,0.0132743362832,0.0265486725664,0.0353982300885,0.033185840708,female
0.0456553755523,0.0147275405007,0.0147275405007,0.0220913107511,0.0530191458027,0.0265095729013,female
0.038112522686,0.010889292196,0.0254083484574,0.0254083484574,0.032667876588,0.0344827586207,female
0.0319715808171,0.0222024866785,0.0301953818828,0.0115452930728,0.0497335701599,0.0266429840142,female
0.0423387096774,0.0120967741935,0.0161290322581,0.0302419354839,0.0725806451613,0.0161290322581,female
0.0186046511628,0.0186046511628,0.0186046511628,0.0186046511628,0.0418604651163,0.0162790697674,female
0.025641025641,0.018315018315,0.021978021978,0.018315018315,0.040293040293,0.025641025641,female
0.0530726256983,0.0307262569832,0.0405027932961,0.0223463687151,0.0474860335196,0.0167597765363,female
0.0448343079922,0.0155945419103,0.0136452241715,0.0292397660819,0.0545808966862,0.037037037037,female
0.0416666666667,0.00992063492063,0.00793650793651,0.0277777777778,0.0416666666667,0.0297619047619,female
0.0474631751227,0.0114566284779,0.0327332242226,0.0294599018003,0.0490998363339,0.0180032733224,female
0.034693877551,0.030612244898,0.0122448979592,0.0163265306122,0.0551020408163,0.0183673469388,female
0.0335820895522,0.0205223880597,0.0298507462687,0.0429104477612,0.0541044776119,0.0223880597015,female
0.0548885077187,0.0102915951973,0.0171526586621,0.0154373927959,0.0394511149228,0.0171526586621,female
0.0495726495726,0.00683760683761,0.0239316239316,0.0290598290598,0.0581196581197,0.0273504273504,female
0.043583535109,0.0193704600484,0.0338983050847,0.0217917675545,0.0556900726392,0.0242130750605,female
0.0307414104882,0.0216998191682,0.0180831826401,0.0198915009042,0.0180831826401,0.0289330922242,female
0.0272277227723,0.0222772277228,0.0272277227723,0.0222772277228,0.0618811881188,0.0272277227723,female
0.0585365853659,0.0170731707317,0.019512195122,0.0268292682927,0.0463414634146,0.0292682926829,female
0.0560928433269,0.0135396518375,0.0232108317215,0.027079303675,0.0406189555126,0.027079303675,female
0.0322580645161,0.022770398482,0.0303605313093,0.0303605313093,0.0626185958254,0.0360531309298,female
0.0433482810164,0.0224215246637,0.0179372197309,0.0254110612855,0.0388639760837,0.0433482810164,female
0.0319865319865,0.0218855218855,0.013468013468,0.0218855218855,0.043771043771,0.0218855218855,female
0.045197740113,0.0395480225989,0.0169491525424,0.0225988700565,0.0395480225989,0.0282485875706,female
0.039156626506,0.0120481927711,0.0210843373494,0.0180722891566,0.0692771084337,0.0301204819277,female
0.0288713910761,0.0157480314961,0.0183727034121,0.0288713910761,0.0393700787402,0.0236220472441,female
0.0527472527473,0.021978021978,0.0285714285714,0.021978021978,0.0549450549451,0.0307692307692,female
0.046178343949,0.0191082802548,0.0286624203822,0.0302547770701,0.046178343949,0.0334394904459,female
0.0448343079922,0.0136452241715,0.0272904483431,0.0350877192982,0.0409356725146,0.046783625731,female
0.043659043659,0.018711018711,0.031185031185,0.035343035343,0.045738045738,0.027027027027,female
0.0450281425891,0.0187617260788,0.0187617260788,0.0206378986867,0.0450281425891,0.0450281425891,female
0.0331491712707,0.0147329650092,0.0220994475138,0.0184162062615,0.0460405156538,0.0184162062615,female
0.0458167330677,0.0219123505976,0.0159362549801,0.0159362549801,0.0617529880478,0.0378486055777,female
0.0339622641509,0.00754716981132,0.0249056603774,0.0279245283019,0.0550943396226,0.022641509434,female
0.0149700598802,0.0179640718563,0.0239520958084,0.0209580838323,0.0568862275449,0.0389221556886,female
0.0419947506562,0.0196850393701,0.0196850393701,0.0275590551181,0.0629921259843,0.0354330708661,female
0.0494571773221,0.0193003618818,0.0325693606755,0.0265379975875,0.0494571773221,0.0349819059107,female
0.0487804878049,0.010162601626,0.0182926829268,0.0386178861789,0.0630081300813,0.030487804878,female
0.0334728033473,0.0146443514644,0.0313807531381,0.0292887029289,0.0481171548117,0.0313807531381,female
0.0377952755906,0.0157480314961,0.0377952755906,0.0141732283465,0.0503937007874,0.0362204724409,female
0.0344262295082,0.0213114754098,0.00983606557377,0.0327868852459,0.0459016393443,0.0311475409836,female
0.048473967684,0.0107719928187,0.0377019748654,0.032315978456,0.0412926391382,0.032315978456,female
0.0308008213552,0.0143737166324,0.0184804928131,0.0225872689938,0.0349075975359,0.0184804928131,female
0.0299145299145,0.0235042735043,0.025641025641,0.0235042735043,0.0491452991453,0.034188034188,female
0.0480349344978,0.0218340611354,0.0327510917031,0.028384279476,0.0393013100437,0.0240174672489,female
0.0430504305043,0.0209102091021,0.0344403444034,0.0172201722017,0.0516605166052,0.0258302583026,female
0.0458579881657,0.00887573964497,0.0133136094675,0.0177514792899,0.0443786982249,0.0295857988166,female
0.043137254902,0.0156862745098,0.0326797385621,0.0313725490196,0.0339869281046,0.0300653594771,female
0.0505263157895,0.0182456140351,0.0238596491228,0.0224561403509,0.0547368421053,0.0273684210526,female
0.0133689839572,0.0213903743316,0.024064171123,0.0160427807487,0.0561497326203,0.0213903743316,female
0.0422535211268,0.00804828973843,0.0140845070423,0.0221327967807,0.046277665996,0.0362173038229,female
0.0557275541796,0.0185758513932,0.0123839009288,0.030959752322,0.046439628483,0.0061919504644,female
0.0190476190476,0.0126984126984,0.0253968253968,0.0253968253968,0.0666666666667,0.0190476190476,female
0.0276243093923,0.0110497237569,0.0220994475138,0.0276243093923,0.0552486187845,0.0276243093923,female
0.0417391304348,0.00695652173913,0.0313043478261,0.015652173913,0.0469565217391,0.0278260869565,female
0.0322580645161,0.014888337469,0.0161290322581,0.0186104218362,0.0434243176179,0.0186104218362,female
0.0434782608696,0.0238429172511,0.0252454417952,0.0210378681627,0.0462833099579,0.0266479663394,female
0.022113022113,0.022113022113,0.027027027027,0.031941031941,0.0515970515971,0.029484029484,female
0.040404040404,0.0262626262626,0.0484848484848,0.0242424242424,0.0242424242424,0.0222222222222,female
0.0292207792208,0.00974025974026,0.0227272727273,0.012987012987,0.0584415584416,0.025974025974,female
0.0374331550802,0.0106951871658,0.0294117647059,0.0187165775401,0.0588235294118,0.0454545454545,female
0.0430292598967,0.0172117039587,0.025817555938,0.025817555938,0.0430292598967,0.0327022375215,female
0.0413907284768,0.0248344370861,0.00496688741722,0.0248344370861,0.0579470198675,0.0165562913907,female
0.0223880597015,0.0223880597015,0.0149253731343,0.0149253731343,0.044776119403,0.0223880597015,female
0.0450097847358,0.0215264187867,0.013698630137,0.013698630137,0.0665362035225,0.0254403131115,female
0.0254237288136,0.0,0.00847457627119,0.0169491525424,0.0593220338983,0.0338983050847,female
0.042194092827,0.0337552742616,0.0084388185654,0.0337552742616,0.0379746835443,0.0126582278481,female
0.0441176470588,0.0210084033613,0.0126050420168,0.0273109243697,0.0441176470588,0.0189075630252,female
0.0561529271207,0.010752688172,0.0334528076464,0.0203106332139,0.0442054958184,0.0298685782557,female
0.0497159090909,0.0198863636364,0.0227272727273,0.0326704545455,0.0625,0.0170454545455,female
0.0462809917355,0.0181818181818,0.00826446280992,0.0247933884298,0.0595041322314,0.0198347107438,female
0.0307977736549,0.0122448979592,0.0170686456401,0.0256029684601,0.0690166975881,0.0237476808905,female
0.0327586206897,0.0137931034483,0.0212643678161,0.0252873563218,0.0649425287356,0.0241379310345,female
0.031746031746,0.00881834215168,0.0282186948854,0.0194003527337,0.0617283950617,0.0282186948854,female
0.0367553865653,0.00950570342205,0.0190114068441,0.031051964512,0.084917617237,0.0272496831432,female
0.0352241537054,0.0146386093321,0.0178408051235,0.0333943275389,0.0539798719122,0.0187557182068,female
0.0286396181384,0.0143198090692,0.0143198090692,0.0238663484487,0.0620525059666,0.035799522673,female
0.0530726256983,0.0139664804469,0.0167597765363,0.0251396648045,0.0502793296089,0.0335195530726,female
0.0426829268293,0.015243902439,0.0243902439024,0.0335365853659,0.0533536585366,0.032012195122,female
0.0347593582888,0.0173796791444,0.0173796791444,0.0187165775401,0.0494652406417,0.0254010695187,female
0.031339031339,0.0153846153846,0.0162393162393,0.0267806267806,0.0652421652422,0.02849002849,female
0.0663900414938,0.0165975103734,0.0228215767635,0.0331950207469,0.0477178423237,0.0248962655602,female
0.0580152671756,0.0213740458015,0.012213740458,0.0190839694656,0.0480916030534,0.0358778625954,female
0.047138047138,0.016835016835,0.0117845117845,0.020202020202,0.0488215488215,0.0252525252525,female
0.0514403292181,0.0185185185185,0.0123456790123,0.0144032921811,0.0514403292181,0.0246913580247,female
0.0632911392405,0.0267229254571,0.0182841068917,0.0196905766526,0.0450070323488,0.0196905766526,female
0.0765765765766,0.027027027027,0.0225225225225,0.0135135135135,0.018018018018,0.036036036036,female
0.0547645125958,0.0208105147864,0.0153340635268,0.0383351588171,0.0361445783133,0.0142387732749,female
0.029702970297,0.00990099009901,0.029702970297,0.00990099009901,0.039603960396,0.029702970297,female
0.0385674931129,0.0151515151515,0.0234159779614,0.0179063360882,0.0371900826446,0.0275482093664,female
0.0431244914565,0.0211554109032,0.0179007323027,0.0138323840521,0.0349877949552,0.0292921074044,female
0.0569823434992,0.0112359550562,0.0168539325843,0.0216693418941,0.0489566613162,0.0345104333868,female
0.0692497938994,0.0164880461665,0.00989282769992,0.0181368507832,0.040395713108,0.0346248969497,female
0.0616438356164,0.0231164383562,0.0162671232877,0.0145547945205,0.0325342465753,0.0325342465753,female
0.0569243840272,0.0135938827528,0.0101954120646,0.018691588785,0.0458793542906,0.0254885301614,female
0.0528391167192,0.0197160883281,0.00788643533123,0.0220820189274,0.0433753943218,0.0276025236593,female
0.0455717970765,0.0137575236457,0.0189165950129,0.0146173688736,0.0292347377472,0.0352536543422,female
0.047138047138,0.0159932659933,0.0193602693603,0.00757575757576,0.0387205387205,0.037037037037,female
0.0532407407407,0.0162037037037,0.0123456790123,0.0216049382716,0.0347222222222,0.033950617284,female
0.0475059382423,0.0166270783848,0.00712589073634,0.0190023752969,0.0356294536817,0.0285035629454,female
0.0335097001764,0.0176366843034,0.010582010582,0.0229276895944,0.0493827160494,0.015873015873,female
0.0498220640569,0.0302491103203,0.0106761565836,0.0284697508897,0.038256227758,0.0320284697509,female
0.0673431734317,0.0249077490775,0.0184501845018,0.0138376383764,0.0322878228782,0.0267527675277,female
0.0584239130435,0.0197010869565,0.0169836956522,0.0183423913043,0.0380434782609,0.0298913043478,female
0.0682800345722,0.0224719101124,0.0129645635264,0.0129645635264,0.0484010371651,0.0233362143475,female
0.0507416081187,0.00936768149883,0.024199843872,0.0195160031226,0.048399687744,0.024199843872,female
0.0416666666667,0.0151515151515,0.0227272727273,0.00378787878788,0.0454545454545,0.0416666666667,female
0.0390625,0.0234375,0.0,0.03515625,0.07421875,0.01171875,female
0.0552050473186,0.0220820189274,0.0157728706625,0.0315457413249,0.0662460567823,0.0236593059937,female
0.0567867036011,0.0290858725762,0.00969529085873,0.0304709141274,0.0415512465374,0.0207756232687,female
0.0475113122172,0.0226244343891,0.0158371040724,0.0294117647059,0.0361990950226,0.0384615384615,female
0.0412844036697,0.0107033639144,0.0122324159021,0.019877675841,0.0428134556575,0.0382262996942,female
0.0545058139535,0.0283430232558,0.015261627907,0.0225290697674,0.0406976744186,0.0392441860465,female
0.0541945063103,0.0237564959169,0.0155902004454,0.014847809948,0.0438010393467,0.0289532293987,female
0.0393700787402,0.0275590551181,0.0236220472441,0.0236220472441,0.0354330708661,0.0236220472441,female
0.0652014652015,0.0263736263736,0.0117216117216,0.021978021978,0.0446886446886,0.0373626373626,female
0.0626865671642,0.0179104477612,0.0149253731343,0.0238805970149,0.0567164179104,0.0388059701493,female
0.0636132315522,0.0254452926209,0.0152671755725,0.0127226463104,0.0356234096692,0.0229007633588,female
0.0243902439024,0.029810298103,0.0271002710027,0.0352303523035,0.0514905149051,0.0189701897019,male
0.0570934256055,0.0121107266436,0.0173010380623,0.0138408304498,0.0536332179931,0.022491349481,male
0.0416666666667,0.0291666666667,0.04375,0.0354166666667,0.04375,0.0354166666667,male
